全部,#genre#
CCTV13,http://113.101.119.146:8090/hls/125/index.m3u8
CCTV14,http://113.101.119.146:8090/hls/5/index.m3u8
CCTV15,http://113.101.119.146:8090/hls/127/index.m3u8
CCTV5+,http://120.238.53.230:2223/hls/91/index.m3u8
CCTV14,http://120.238.53.230:2223/hls/84/index.m3u8
CCTV1,http://120.238.53.230:2223/hls/23/index.m3u8
﻿CCTV2,http://120.238.53.230:2223/hls/73/index.m3u8
CCTV3,http://120.238.53.230:2223/hls/24/index.m3u8
CCTV4,http://120.238.53.230:2223/hls/74/index.m3u8
CCTV5,http://120.238.53.230:2223/hls/89/index.m3u8
CCTV6,http://120.238.53.230:2223/hls/75/index.m3u8
CCTV7,http://120.238.53.230:2223/hls/79/index.m3u8
CCTV8,http://120.238.53.230:2223/hls/80/index.m3u8
CCTV9,http://120.238.53.230:2223/hls/90/index.m3u8
CCTV10,http://120.238.53.230:2223/hls/56/index.m3u8
CCTV11,http://120.238.53.230:2223/hls/60/index.m3u8
CCTV12,http://120.238.53.230:2223/hls/81/index.m3u8
CCTV13,http://120.238.53.230:2223/hls/65/index.m3u8
CCTV15,http://120.238.53.230:2223/hls/70/index.m3u8
卫视频道,#genre#
广东卫视,http://27.46.95.202:808/hls/19/index.m3u8
湖南卫视,http://27.46.95.202:808/hls/30/index.m3u8
浙江卫视,http://27.46.95.202:808/hls/31/index.m3u8
江苏卫视,http://27.46.95.202:808/hls/32/index.m3u8
深圳卫视,http://27.46.95.202:808/hls/33/index.m3u8
东方卫视,http://27.46.95.202:808/hls/34/index.m3u8
安徽卫视,http://27.46.95.202:808/hls/35/index.m3u8
北京卫视,http://27.46.95.202:808/hls/36/index.m3u8
天津卫视,http://27.46.95.202:808/hls/37/index.m3u8
山东卫视,http://27.46.95.202:808/hls/38/index.m3u8
江西卫视,http://27.46.95.202:808/hls/39/index.m3u8
湖北卫视,http://27.46.95.202:808/hls/40/index.m3u8
黑龙江卫视,http://27.46.95.202:808/hls/42/index.m3u8
贵州卫视,http://27.46.95.202:808/hls/43/index.m3u8
四川卫视,http://27.46.95.202:808/hls/44/index.m3u8
河南卫视,http://27.46.95.202:808/hls/45/index.m3u8
云南卫视,http://27.46.95.202:808/hls/46/index.m3u8
重庆卫视,http://27.46.95.202:808/hls/47/index.m3u8
河北卫视,http://27.46.95.202:808/hls/48/index.m3u8
东南卫视,http://27.46.95.202:808/hls/49/index.m3u8
